x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.306,-4.270228027168e-01,-6.092360019343e-01,-4.960886207751e-01,-6.461169887147e-01,-6.758747753971e-01,-4.955096955333e-01,-6.042892660881e-01,-7.255594372017e-01,-5.450326969527e-01,-5.493520384645e-01
0.092,1.326395896580e+00,2.788623080709e-01,-4.346109425916e-01,-7.035408566286e-01,-5.684429449708e-01,-1.806566377431e-01,2.526117560098e-01,5.953474664868e-01,6.930724665056e-01,5.333991478642e-01
0.634,-4.366408600407e-01,7.800196885429e-01,8.114932894568e-01,-6.917522193640e-01,9.604092374506e-01,1.550799197640e-01,-4.341233314593e-01,1.186079755870e+00,-3.895987863288e-01,8.975919784342e-02
0.382,9.997585621943e-01,1.765289131168e+00,1.682398817773e+00,-3.728199801194e-01,3.572678292167e+00,1.752125368823e-01,1.207037414952e+00,3.107922557721e+00,-7.324246998670e-01,3.060882763608e+00
0.530,-5.355231664107e-01,-5.767733335147e-01,-6.824726277407e-01,-6.310421641124e-01,-6.982427070179e-01,-6.578311274466e-01,-7.012005336346e-01,-6.804978110111e-01,-6.884319467188e-01,-6.989282948265e-01
0.240,-5.214597424400e-01,-6.573528035517e-01,-6.659437750517e-01,-6.743741804616e-01,-7.035311595429e-01,-7.207728098233e-01,-7.029369059147e-01,-6.924559273782e-01,-7.182787104453e-01,-7.322890010405e-01
0.696,-5.340703090470e-01,-4.195620494256e-01,-1.978451049902e-01,-5.577256827200e-01,-6.565401613375e-01,-2.937975669611e-01,-4.693927641566e-01,-7.260926699224e-01,-3.874027058800e-01,-3.537576391655e-01
1.000,-5.475789383145e-01,-6.579938772880e-01,-6.880108789729e-01,-7.052421487027e-01,-7.124120449531e-01,-7.228002380951e-01,-7.293158838221e-01,-7.302026429557e-01,-7.328126216457e-01,-7.326269471647e-01
0.620,-4.852119568094e-01,9.045370363949e-02,-4.979816340534e-02,-6.533352876451e-01,1.890351882533e-01,-5.049203480492e-01,-3.506879536694e-01,1.214212969199e-01,-7.290938172571e-01,4.018395763614e-02
0.670,-4.826830633982e-01,3.544960944249e-01,9.321398983522e-01,-5.510957711997e-01,-2.876091186026e-03,8.362118440694e-01,-5.608927986521e-01,-4.142243092264e-02,8.525740397580e-01,-5.281703978638e-01
