x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.604,1.906318739278e-06,1.725320388586e-05,1.098002513033e-05,3.084717162507e-06,1.840274350071e-05,9.340857090519e-07,1.354469653065e-05,1.109993625726e-05,2.374382195929e-06,1.866674583661e-05,3.738699000000e-05
0.606,1.872216463936e-06,1.714408607022e-05,1.129926261041e-05,2.783608225633e-06,1.849070270535e-05,1.235125889626e-06,1.284916869741e-05,1.195634902074e-05,1.750481465175e-06,1.868424982675e-05,3.738699000000e-05
0.608,1.838531284077e-06,1.703274725759e-05,1.161797277001e-05,2.495299110828e-06,1.854908221694e-05,1.574794880127e-06,1.213031806280e-05,1.278962269494e-05,1.213167505649e-06,1.856883366152e-05,3.738699000000e-05
0.610,1.805260795412e-06,1.691923141278e-05,1.193587004259e-05,2.220363299738e-06,1.857769022542e-05,1.951463184251e-06,1.139293691476e-05,1.359236243704e-05,7.685654685352e-07,1.832213991202e-05,3.738699000000e-05
0.612,1.772402582677e-06,1.680358308576e-05,1.225266976068e-05,1.959349207127e-06,1.857643035523e-05,2.363324346096e-06,1.064194090869e-05,1.435744441628e-05,4.217437068717e-07,1.794768024583e-05,3.738699000000e-05
0.614,1.739954219773e-06,1.668584739212e-05,1.256808843301e-05,1.712779135778e-06,1.854530199505e-05,2.808403576326e-06,9.882336282497e-06,1.507807909558e-05,1.766561615918e-07,1.745078523582e-05,3.738699000000e-05
0.616,1.707913269903e-06,1.656606999328e-05,1.288184402016e-05,1.481148281805e-06,1.848440032234e-05,3.284567182495e-06,9.119186454058e-06,1.574787143113e-05,3.609717584952e-08,1.683852762460e-05,3.738699000000e-05
0.618,1.676277285716e-06,1.644429707660e-05,1.319365620838e-05,1.264923792275e-06,1.839391602268e-05,3.789532759017e-06,8.357578249785e-06,1.636087767201e-05,1.669712208401e-09,1.611962296615e-05,3.738699000000e-05
0.620,1.645043809447e-06,1.632057533521e-05,1.350324668155e-05,1.064543876962e-06,1.827413470450e-05,4.320880087677e-06,7.602587973412e-06,1.691165811942e-05,7.376706240028e-08,1.530430464595e-05,3.738699000000e-05
0.622,1.614210373063e-06,1.619495194782e-05,1.381033939070e-05,8.804169759098e-07,1.812543601157e-05,4.876062697823e-06,6.859247538266e-06,1.739532533756e-05,2.515683612762e-07,1.440417882060e-05,3.738699000000e-05
0.624,1.583774498412e-06,1.606747455822e-05,1.411466082102e-05,7.129209844223e-07,1.794829243571e-05,5.452420029322e-06,6.132510902169e-06,1.780758760422e-05,5.330479486320e-07,1.343205854270e-05,3.738699000000e-05
0.626,1.553733697365e-06,1.593819125473e-05,1.441594025607e-05,5.624025369504e-07,1.774326783370e-05,6.047190141848e-06,5.427221021308e-06,1.814478693537e-05,9.149984793430e-07,1.240178191503e-05,3.738699000000e-05
0.628,1.524085471971e-06,1.580715054951e-05,1.471391003881e-05,4.291763512421e-07,1.751101565294e-05,6.657522909265e-06,4.748077543796e-06,1.840393159041e-05,1.393067427430e-06,1.132801409141e-05,3.738699000000e-05
0.630,1.494827314606e-06,1.567440135768e-05,1.500830582939e-05,3.135246340019e-07,1.725227687200e-05,7.280493635544e-06,4.099605451991e-06,1.858272259732e-05,1.961806800167e-06,1.022604116839e-05,3.738699000000e-05
0.632,1.465956708127e-06,1.553999297636e-05,1.529886685914e-05,2.156965491998e-07,1.696787766210e-05,7.913117028774e-06,3.486124880036e-06,1.867957414834e-05,2.614735104540e-06,9.111549115134e-06,3.738699000000e-05
