x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.752,1.367181412478e-04,2.535199432200e-03,7.743991768522e-03,7.121594253652e-03,1.375530622712e-03,8.644682032375e-04,6.069399083437e-03,6.560378698168e-03,1.379532743990e-03,7.974420022901e-04,1.488622000000e-02
0.754,1.326340038379e-04,2.479118651629e-03,7.671478958258e-03,7.249922078027e-03,1.548625538012e-03,7.055700254080e-04,5.828596929161e-03,6.769038161825e-03,1.700675408366e-03,5.441574100036e-04,1.488622000000e-02
0.756,1.286376076889e-04,2.423538746968e-03,7.596313015814e-03,7.372998328684e-03,1.729609080057e-03,5.611924482688e-04,5.573441502427e-03,6.950335488109e-03,2.044698337361e-03,3.360816895821e-04,1.488622000000e-02
0.758,1.247278625367e-04,2.368472282089e-03,7.518568429480e-03,7.490617177991e-03,1.917950646635e-03,4.320576237052e-04,5.305639658888e-03,7.102649247658e-03,2.407666054938e-03,1.761697332845e-04,1.488622000000e-02
0.760,1.209036795460e-04,2.313931485653e-03,7.438321727245e-03,7.602583281955e-03,2.113097312656e-03,3.188169072662e-04,5.026984082157e-03,7.224615841058e-03,2.785427130706e-03,6.668859338037e-05,1.488622000000e-02
0.762,1.171639714116e-04,2.259928246583e-03,7.355651387771e-03,7.708712125671e-03,2.314475589514e-03,2.220478058305e-04,4.739341450117e-03,7.315141362331e-03,3.173658791056e-03,9.187028296653e-06,1.488622000000e-02
0.764,1.135076524607e-04,2.206474109693e-03,7.270637749355e-03,7.808830346671e-03,2.521493247019e-03,1.422512764966e-04,4.444640063295e-03,7.373411178103e-03,3.567920993193e-03,4.472448959807e-06,1.488622000000e-02
0.766,1.099336387549e-04,2.153580271475e-03,7.183362916947e-03,7.902776035433e-03,2.733541193790e-03,7.984939108032e-05,4.144857154748e-03,7.398898131747e-03,3.963702931319e-03,5.260085403536e-05,1.488622000000e-02
0.768,1.064408481941e-04,2.101257576063e-03,7.093910667334e-03,7.990399012530e-03,2.949995408094e-03,3.518337419160e-05,3.842005754449e-03,7.391366032725e-03,4.356476604326e-03,1.528750073135e-04,1.488622000000e-02
0.770,1.030282006195e-04,2.049516511358e-03,7.002366352600e-03,8.071561081901e-03,3.170218914503e-03,8.512028135636e-06,3.538121446658e-03,7.350873456215e-03,4.741746529244e-03,3.038569074860e-04,1.488622000000e-02
0.772,9.969461791827e-05,1.998367205329e-03,6.908816801945e-03,8.146136259562e-03,3.393563798750e-03,1.054805176862e-08,3.235248841869e-03,7.277771590201e-03,5.115105009296e-03,5.033794947342e-04,1.488622000000e-02
0.774,9.643902412836e-05,1.947819422484e-03,6.813350221989e-03,8.214010977515e-03,3.619373254530e-03,9.769735074051e-06,2.935428158630e-03,7.172702618021e-03,5.472276846941e-03,7.485853577712e-04,1.488622000000e-02
0.776,9.326034554385e-05,1.897882560524e-03,6.716056095643e-03,8.275084262412e-03,3.846983656274e-03,3.779561021966e-05,2.640681663715e-03,7.036593963339e-03,5.809175386376e-03,1.035973438118e-03,1.488622000000e-02
0.778,9.015751082104e-05,1.848565647167e-03,6.617025079684e-03,8.329267888386e-03,4.075726649933e-03,8.400943063933e-05,2.353000357290e-03,6.870649337881e-03,6.121938192061e-03,1.361437265526e-03,1.488622000000e-02
0.780,8.712945108498e-05,1.799877337159e-03,6.516348901125e-03,8.376486504194e-03,4.304931256205e-03,1.482481080159e-04,2.074330833881e-03,6.676338818289e-03,6.406985935118e-03,1.720317664256e-03,1.488622000000e-02
