x,DLC_mode1,DLC_mode2,DLC_mode3,DLC_mode4,DLC_mode5,DLC_mode6,DLC_mode7,DLC_mode8,DLC_mode9,DLC_mode10
0.9141,2.715486591918e-04,8.611524849160e-03,5.453659896574e-02,1.642600590466e-01,3.425436206998e-01,5.647133133244e-01,7.834231096632e-01,9.435182489089e-01,1.000000000000e+00,9.330944424306e-01
0.9142,2.703012866771e-04,8.574307483560e-03,5.431718506466e-02,1.636603183858e-01,3.414481045220e-01,5.632206116001e-01,7.818890316440e-01,9.424802220290e-01,1.000000000000e+00,9.345387256344e-01
0.9143,2.690622529620e-04,8.537333225782e-03,5.409916774555e-02,1.630642741004e-01,3.403590922163e-01,5.617364319526e-01,7.803635068175e-01,9.414478784038e-01,1.000000000000e+00,9.358420634910e-01
0.9144,2.678314922975e-04,8.500600203923e-03,5.388253655971e-02,1.624718996271e-01,3.392765395734e-01,5.602607205730e-01,7.788464622852e-01,9.404227147612e-01,1.000000000000e+00,9.371604591594e-01
0.9145,2.666075946819e-04,8.464063867480e-03,5.366701043729e-02,1.618823520400e-01,3.381986967655e-01,5.587906062683e-01,7.773340000002e-01,9.393984301510e-01,1.000000000000e+00,9.384892379751e-01
0.9146,2.653891752869e-04,8.427680416533e-03,5.345231273012e-02,1.612948004898e-01,3.371238360716e-01,5.573232487642e-01,7.758221049158e-01,9.383708857005e-01,1.000000000000e+00,9.399019476777e-01
0.9147,2.641802047797e-04,8.391576118341e-03,5.323924542630e-02,1.607116689324e-01,3.360570326291e-01,5.558670511170e-01,7.743225559832e-01,9.373548760515e-01,1.000000000000e+00,9.412564123051e-01
0.9148,2.629792748304e-04,8.355706469497e-03,5.302752771580e-02,1.601321150975e-01,3.349965376561e-01,5.544191447818e-01,7.728313519870e-01,9.363444090397e-01,1.000000000000e+00,9.426261521036e-01
0.9149,2.617823606716e-04,8.319943762448e-03,5.281635025719e-02,1.595536988002e-01,3.339372550057e-01,5.529711097074e-01,7.713367829673e-01,9.353262129258e-01,1.000000000000e+00,9.439185201847e-01
0.9150,2.605947125289e-04,8.284455007572e-03,5.260677421571e-02,1.589796289601e-01,3.328859076616e-01,5.515340884845e-01,7.698544239132e-01,9.343185453872e-01,1.000000000000e+00,9.452309002372e-01
0.9151,2.594110156002e-04,8.249071437360e-03,5.239772917747e-02,1.584066751583e-01,3.318357416088e-01,5.500969106037e-01,7.683686849333e-01,9.333037443579e-01,1.000000000000e+00,9.465442715284e-01
0.9152,2.582403818616e-04,8.214082985648e-03,5.219105796791e-02,1.578404126208e-01,3.307984451980e-01,5.486789654789e-01,7.669066469126e-01,9.323135300719e-01,1.000000000000e+00,9.479707070869e-01
0.9153,2.570736008504e-04,8.179196945071e-03,5.198490249116e-02,1.572752280650e-01,3.297622686646e-01,5.472607935282e-01,7.654412312803e-01,9.313149209487e-01,1.000000000000e+00,9.493196942307e-01
0.9154,2.559145386644e-04,8.144536453569e-03,5.178004622704e-02,1.567134946603e-01,3.287321938622e-01,5.458506707447e-01,7.639839555846e-01,9.303229253904e-01,1.000000000000e+00,9.506841610043e-01
0.9155,2.547618500811e-04,8.110058886497e-03,5.157621941527e-02,1.561544002511e-01,3.277065270194e-01,5.444458001942e-01,7.625309379374e-01,9.293322144736e-01,1.000000000000e+00,9.519805891831e-01
0.9156,2.536154931380e-04,8.075763071739e-03,5.137341566951e-02,1.555979291693e-01,3.266852433334e-01,5.430461570711e-01,7.610821744914e-01,9.283430760382e-01,1.000000000000e+00,9.532876794343e-01
0.9157,2.524767004356e-04,8.041688432108e-03,5.117188691305e-02,1.550448483616e-01,3.256699619878e-01,5.416544463524e-01,7.596414867239e-01,9.273598701831e-01,1.000000000000e+00,9.546891897313e-01
0.9158,2.513454138383e-04,8.007833310477e-03,5.097162388489e-02,1.544951342562e-01,3.246606437884e-01,5.402706210125e-01,7.582088072146e-01,9.263822635622e-01,1.000000000000e+00,9.559484888559e-01
0.9159,2.502203127393e-04,7.974155814593e-03,5.077236112908e-02,1.539479864139e-01,3.236556161115e-01,5.388919156726e-01,7.567802919301e-01,9.254064664143e-01,1.000000000000e+00,9.572184851248e-01
0.9160,2.491013567360e-04,7.940654815799e-03,5.057409249595e-02,1.534033897535e-01,3.226548552500e-01,5.375183024758e-01,7.553559206009e-01,9.244321589021e-01,1.000000000000e+00,9.584992199764e-01
0.9161,2.479885057513e-04,7.907329194426e-03,5.037681188416e-02,1.528613293001e-01,3.216583375684e-01,5.361497555737e-01,7.539356816620e-01,9.234590217774e-01,1.000000000000e+00,9.597907353683e-01
0.9162,2.468842131618e-04,7.874257356977e-03,5.018101998746e-02,1.523233284237e-01,3.206692779392e-01,5.347916520954e-01,7.525271373041e-01,9.224963551836e-01,1.000000000000e+00,9.611819818846e-01
0.9163,2.457834424157e-04,7.841278842336e-03,4.998569538666e-02,1.517862906863e-01,3.196811670963e-01,5.334331492076e-01,7.511150812753e-01,9.215258062997e-01,1.000000000000e+00,9.624952631094e-01
0.9164,2.446923657635e-04,7.808590708616e-03,4.979209519729e-02,1.512540366112e-01,3.187020585011e-01,5.320877001595e-01,7.497184655915e-01,9.205709342012e-01,1.000000000000e+00,9.637547283198e-01
0.9165,2.436059745775e-04,7.776033328319e-03,4.959920291709e-02,1.507234832116e-01,3.177254674342e-01,5.307444963898e-01,7.483220666914e-01,9.196121962950e-01,1.000000000000e+00,9.651789762996e-01
0.9166,2.425266968726e-04,7.743684346381e-03,4.940751471970e-02,1.501961413971e-01,3.167545857484e-01,5.294088813084e-01,7.469334656822e-01,9.186600823842e-01,1.000000000000e+00,9.664603458320e-01
0.9167,2.414532589877e-04,7.711503268295e-03,4.921677336996e-02,1.496712331370e-01,3.157877816831e-01,5.280781441986e-01,7.455488316443e-01,9.177084146304e-01,1.000000000000e+00,9.677526745535e-01
0.9168,2.403856233445e-04,7.679489043972e-03,4.902697314504e-02,1.491487443922e-01,3.148250331358e-01,5.267522604048e-01,7.441681542638e-01,9.167583882041e-01,1.000000000000e+00,9.691355954140e-01
0.9169,2.393261716385e-04,7.647717930444e-03,4.883860199973e-02,1.486301635031e-01,3.138694906318e-01,5.254365180605e-01,7.427989311283e-01,9.158189417241e-01,1.000000000000e+00,9.703801938896e-01
0.9170,2.382724273153e-04,7.616110978832e-03,4.865115702150e-02,1.481139643788e-01,3.129179416743e-01,5.241255557587e-01,7.414336019311e-01,9.148807870427e-01,1.000000000000e+00,9.715560690287e-01
0.9171,2.372231546374e-04,7.584628826481e-03,4.846438764906e-02,1.475993872229e-01,3.119687877052e-01,5.228167083593e-01,7.400684326127e-01,9.139395908453e-01,1.000000000000e+00,9.728974933967e-01
0.9172,2.361831093215e-04,7.553423681899e-03,4.827926748991e-02,1.470894007229e-01,3.110283114489e-01,5.215205171962e-01,7.387183555158e-01,9.130129091132e-01,1.000000000000e+00,9.742648939804e-01
0.9173,2.351450751685e-04,7.522264938284e-03,4.809432373538e-02,1.465795218311e-01,3.100870426325e-01,5.202211211894e-01,7.373608980083e-01,9.120739231293e-01,1.000000000000e+00,9.754689504799e-01
0.9174,2.341149824668e-04,7.491342407243e-03,4.791077061331e-02,1.460734533506e-01,3.091528188996e-01,5.189316740284e-01,7.360147538760e-01,9.111459971898e-01,1.000000000000e+00,9.767738925840e-01
0.9175,2.330927659615e-04,7.460654205354e-03,4.772859744084e-02,1.455711675371e-01,3.082255929381e-01,5.176521184854e-01,7.346798431181e-01,9.102272826892e-01,1.000000000000e+00,9.780999615519e-01
0.9176,2.320724898452e-04,7.430010495895e-03,4.754659075796e-02,1.450689668141e-01,3.072975433712e-01,5.163693320330e-01,7.333375674654e-01,9.092965480497e-01,1.000000000000e+00,9.793423533629e-01
0.9177,2.310611797940e-04,7.399636322274e-03,4.736619138069e-02,1.445712495941e-01,3.063779924007e-01,5.150989863884e-01,7.320101827425e-01,9.083813948004e-01,1.000000000000e+00,9.806909917598e-01
0.9178,2.300540995479e-04,7.369380198618e-03,4.718643089279e-02,1.440750645522e-01,3.054606959457e-01,5.138306029815e-01,7.306828657094e-01,9.074621949269e-01,1.000000000000e+00,9.819658049423e-01
0.9179,2.290558683007e-04,7.339390241472e-03,4.700825866536e-02,1.435833137948e-01,3.045518145848e-01,5.125745583284e-01,7.293703287145e-01,9.065585096699e-01,1.000000000000e+00,9.831865228855e-01
0.9180,2.280594798093e-04,7.309442125486e-03,4.683023902142e-02,1.430916160414e-01,3.036420642613e-01,5.113152426994e-01,7.280504401113e-01,9.056415696039e-01,1.000000000000e+00,9.844839245094e-01
0.9181,2.270706942913e-04,7.279720565639e-03,4.665355600750e-02,1.426035912050e-01,3.027391306276e-01,5.100656034621e-01,7.267415986443e-01,9.047355105982e-01,1.000000000000e+00,9.858026998993e-01
0.9182,2.260871592971e-04,7.250150320242e-03,4.647772858919e-02,1.421177730388e-01,3.018399104479e-01,5.088204314128e-01,7.254364445636e-01,9.038308372662e-01,1.000000000000e+00,9.869718758631e-01
0.9183,2.251099827056e-04,7.220767061620e-03,4.630298639700e-02,1.416348669885e-01,3.009459095045e-01,5.075822762624e-01,7.241386056199e-01,9.029318096450e-01,1.000000000000e+00,9.883184947005e-01
0.9184,2.241379818978e-04,7.191533009266e-03,4.612908817753e-02,1.411541386272e-01,3.000555753992e-01,5.063485341205e-01,7.228443762127e-01,9.020335301809e-01,1.000000000000e+00,9.895960163070e-01
0.9185,2.231722560777e-04,7.162483574408e-03,4.595626200809e-02,1.406762891108e-01,2.991704059023e-01,5.051217452003e-01,7.215574405025e-01,9.011414560042e-01,1.000000000000e+00,9.908092976655e-01
0.9186,2.222116326246e-04,7.133581274847e-03,4.578426839328e-02,1.402005888124e-01,2.982888573533e-01,5.038993174111e-01,7.202740878513e-01,9.002506964480e-01,1.000000000000e+00,9.920339810648e-01
0.9187,2.212560798815e-04,7.104825225566e-03,4.561310250931e-02,1.397270259037e-01,2.974109112570e-01,5.026812309213e-01,7.189942772799e-01,8.993606360276e-01,1.000000000000e+00,9.933509997710e-01
0.9188,2.203055664359e-04,7.076214548315e-03,4.544275956885e-02,1.392555886539e-01,2.965365492346e-01,5.014674656084e-01,7.177180855156e-01,8.984721627620e-01,1.000000000000e+00,9.945986990694e-01
0.9189,2.193622876826e-04,7.047819908130e-03,4.527369435661e-02,1.387876741311e-01,2.956687540053e-01,5.002630792538e-01,7.164526599204e-01,8.975937720382e-01,1.000000000000e+00,9.959490863058e-01
0.9190,2.184228594402e-04,7.019532733459e-03,4.510521047406e-02,1.383211511656e-01,2.948029939026e-01,4.990604200139e-01,7.151871528548e-01,8.967120746015e-01,1.000000000000e+00,9.971439637665e-01
0.9191,2.174894732758e-04,6.991423573481e-03,4.493776201277e-02,1.378574149028e-01,2.939422482179e-01,4.978645398722e-01,7.139287403751e-01,8.958358637372e-01,1.000000000000e+00,9.983554220567e-01
0.9192,2.165587856300e-04,6.963385073077e-03,4.477065977080e-02,1.373943539052e-01,2.930820212643e-01,4.966678363360e-01,7.126666069291e-01,8.949517790694e-01,1.000000000000e+00,9.995682994731e-01
0.9193,2.154446649032e-04,6.929430678126e-03,4.456540271277e-02,1.368137730598e-01,2.919700789898e-01,4.950426424168e-01,7.107866619378e-01,8.932883926234e-01,9.991012868047e-01,1.000000000000e+00
0.9194,2.142598908882e-04,6.893183970422e-03,4.434526868999e-02,1.361870336115e-01,2.907584519388e-01,4.932461960934e-01,7.086573213147e-01,8.913069430900e-01,9.978586675584e-01,1.000000000000e+00
0.9195,2.131322833338e-04,6.858756443940e-03,4.413670261197e-02,1.355953296010e-01,2.896204368121e-01,4.915723710138e-01,7.067006249558e-01,8.895372944149e-01,9.968401919186e-01,1.000000000000e+00
0.9196,2.119404754563e-04,6.822242858345e-03,4.391457686756e-02,1.349614756279e-01,2.883911985215e-01,4.897414453042e-01,7.045144918881e-01,8.874746793694e-01,9.954992910704e-01,1.000000000000e+00
0.9197,2.107882951201e-04,6.786984601210e-03,4.370039441177e-02,1.343515351715e-01,2.872118493196e-01,4.879929370607e-01,7.024432801602e-01,8.855516375076e-01,9.942913051237e-01,1.000000000000e+00
0.9198,2.096241017565e-04,6.751319526039e-03,4.348345692007e-02,1.337326322834e-01,2.860121449317e-01,4.862075693632e-01,7.003153889039e-01,8.835523333001e-01,9.930092180551e-01,1.000000000000e+00
0.9199,2.084650848458e-04,6.715801085676e-03,4.326732781242e-02,1.331157212364e-01,2.848154992088e-01,4.844251132835e-01,6.981881320212e-01,8.815491466792e-01,9.917085959651e-01,1.000000000000e+00
0.9200,2.073448494515e-04,6.681512308175e-03,4.305898751987e-02,1.325222885573e-01,2.836679111066e-01,4.827238565213e-01,6.961743163884e-01,8.796841600081e-01,9.905602115867e-01,1.000000000000e+00
0.9201,2.062293684490e-04,6.647357411435e-03,4.285137918742e-02,1.319306336578e-01,2.825229755267e-01,4.810249214136e-01,6.941604289631e-01,8.778146363205e-01,9.893979307000e-01,1.000000000000e+00
0.9202,2.051020027514e-04,6.612800048413e-03,4.264104509705e-02,1.313301097584e-01,2.813578889116e-01,4.792894723093e-01,6.920903401439e-01,8.758690175404e-01,9.881517693269e-01,1.000000000000e+00
0.9203,2.039960787801e-04,6.578914691890e-03,4.243491350812e-02,1.307420540487e-01,2.802183593418e-01,4.775953606966e-01,6.900764657020e-01,8.739903708223e-01,9.869669429853e-01,1.000000000000e+00
0.9204,2.028948634333e-04,6.545162107768e-03,4.222950909346e-02,1.301557693312e-01,2.790814850395e-01,4.759036029692e-01,6.880625814186e-01,8.721060828651e-01,9.857834027552e-01,1.000000000000e+00
0.9205,2.017983416685e-04,6.511541931894e-03,4.202483028244e-02,1.295712533903e-01,2.779472668785e-01,4.742142098436e-01,6.860487023528e-01,8.702182498728e-01,9.845710116345e-01,1.000000000000e+00
0.9206,2.007064984772e-04,6.478053800712e-03,4.182087550505e-02,1.289885040054e-01,2.768157058485e-01,4.725271915537e-01,6.840348108697e-01,8.683254204241e-01,9.833649732164e-01,1.000000000000e+00
0.9207,1.996031609384e-04,6.444175692946e-03,4.161427450202e-02,1.283971251526e-01,2.756644876306e-01,4.708044469150e-01,6.819657821159e-01,8.663583736305e-01,9.820607052206e-01,1.000000000000e+00
0.9208,1.985689266489e-04,6.412510096119e-03,4.142183596628e-02,1.278489885417e-01,2.746050037697e-01,4.692362693165e-01,6.801173088850e-01,8.646663020578e-01,9.810655588033e-01,1.000000000000e+00
0.9209,1.974908472248e-04,6.379410315842e-03,4.122000959499e-02,1.272714269547e-01,2.734812265602e-01,4.675561490484e-01,6.781032975783e-01,8.627597755581e-01,9.798182445515e-01,1.000000000000e+00
0.9210,1.964491702688e-04,6.347468088131e-03,4.102553848268e-02,1.267161242184e-01,2.724041815229e-01,4.659538319204e-01,6.761987826790e-01,8.609879499965e-01,9.787256712309e-01,1.000000000000e+00
0.9211,1.953959387572e-04,6.315134404501e-03,4.082841457791e-02,1.261521818173e-01,2.713074792370e-01,4.643158226214e-01,6.742392423352e-01,8.591416986400e-01,9.775399898090e-01,1.000000000000e+00
0.9212,1.943628380634e-04,6.283433298906e-03,4.063525818059e-02,1.256000539802e-01,2.702351050345e-01,4.627173869674e-01,6.723338537927e-01,8.573604879180e-01,9.764244795060e-01,1.000000000000e+00
0.9213,1.933495974244e-04,6.252356538950e-03,4.044601962765e-02,1.250596004464e-01,2.691867902773e-01,4.611581309675e-01,6.704822729202e-01,8.556427063823e-01,9.753788524607e-01,1.000000000000e+00
0.9214,1.922937556943e-04,6.219884288774e-03,4.024763250783e-02,1.244904184755e-01,2.680755650496e-01,4.594890498067e-01,6.684676812950e-01,8.537132602678e-01,9.740877723793e-01,1.000000000000e+00
0.9215,1.912733809757e-04,6.188541285721e-03,4.005643080381e-02,1.239430188919e-01,2.670101667651e-01,4.578964562189e-01,6.665611511128e-01,8.519170559339e-01,9.729355110644e-01,1.000000000000e+00
0.9216,1.902879509023e-04,6.158311547480e-03,3.987231742287e-02,1.234171250529e-01,2.659900596977e-01,4.563795510933e-01,6.647616233319e-01,8.502534718220e-01,9.719314376819e-01,1.000000000000e+00
0.9217,1.892757724144e-04,6.127198867773e-03,3.968237036974e-02,1.228727487660e-01,2.649290839096e-01,4.547905494594e-01,6.628539779447e-01,8.484473667513e-01,9.707611745044e-01,1.000000000000e+00
0.9218,1.882677585665e-04,6.096203528128e-03,3.949306483273e-02,1.223299279398e-01,2.638704121137e-01,4.532034973372e-01,6.609459842861e-01,8.466362141110e-01,9.695820491461e-01,1.000000000000e+00
0.9219,1.872638970715e-04,6.065325237851e-03,3.930439961676e-02,1.217886611914e-01,2.628140462563e-01,4.516184035780e-01,6.590376572192e-01,8.448206197236e-01,9.683891150486e-01,1.000000000000e+00
0.9220,1.863093187612e-04,6.036026247007e-03,3.912585379376e-02,1.212783330902e-01,2.618234286811e-01,4.501443523650e-01,6.572882737947e-01,8.432046275860e-01,9.674217789224e-01,1.000000000000e+00
0.9221,1.853434154229e-04,6.006343735100e-03,3.894470948392e-02,1.207595415971e-01,2.608135451745e-01,4.486352799451e-01,6.554848133469e-01,8.415150981611e-01,9.663670142967e-01,1.000000000000e+00
0.9222,1.843515249959e-04,5.975802131172e-03,3.875788009765e-02,1.202227040975e-01,2.597636682868e-01,4.470554667918e-01,6.535748251555e-01,8.396846609397e-01,9.651471616998e-01,1.000000000000e+00
0.9223,1.833933563894e-04,5.946336755010e-03,3.857791656355e-02,1.197067474573e-01,2.587578935867e-01,4.455496127313e-01,6.517699143087e-01,8.379849168167e-01,9.640643422009e-01,1.000000000000e+00
0.9224,1.824242297479e-04,5.916499398966e-03,3.839542674110e-02,1.191825404702e-01,2.577332823968e-01,4.440094058102e-01,6.499116852474e-01,8.362121441477e-01,9.628995975625e-01,1.000000000000e+00
0.9225,1.814883277411e-04,5.887723120746e-03,3.821971115304e-02,1.186789548012e-01,2.567522744534e-01,4.425424219313e-01,6.481576274225e-01,8.345703823039e-01,9.618862022991e-01,1.000000000000e+00
0.9226,1.805414474372e-04,5.858574399294e-03,3.804146750994e-02,1.181671174538e-01,2.557524359938e-01,4.410411101289e-01,6.463503123756e-01,8.328550608502e-01,9.607760621575e-01,1.000000000000e+00
0.9227,1.795983096635e-04,5.829530766295e-03,3.786379539561e-02,1.176566518646e-01,2.547545823289e-01,4.395413369976e-01,6.445422673482e-01,8.311351681285e-01,9.596469709489e-01,1.000000000000e+00
0.9228,1.786589043259e-04,5.800591990425e-03,3.768669392413e-02,1.171475573449e-01,2.537587163325e-01,4.380431140729e-01,6.427335068061e-01,8.294098638089e-01,9.585335441292e-01,1.000000000000e+00
0.9229,1.777519153063e-04,5.772689708567e-03,3.751621833981e-02,1.166586650619e-01,2.528056507083e-01,4.366169366510e-01,6.410275243948e-01,8.278142378826e-01,9.575409628907e-01,1.000000000000e+00
0.9230,1.768197918449e-04,5.743955240194e-03,3.734022659629e-02,1.161522273313e-01,2.518136055130e-01,4.351216035481e-01,6.392170757180e-01,8.260781768277e-01,9.563846158678e-01,1.000000000000e+00
0.9231,1.759055683451e-04,5.715786266636e-03,3.716780269073e-02,1.156564932783e-01,2.508438023511e-01,4.336628576525e-01,6.374574504914e-01,8.244050295161e-01,9.553013248532e-01,1.000000000000e+00
0.9232,1.750231390080e-04,5.688634845550e-03,3.700189024594e-02,1.151806377883e-01,2.499161785044e-01,4.322752441895e-01,6.357995314333e-01,8.228590989624e-01,9.543629274759e-01,1.000000000000e+00
0.9233,1.741017921139e-04,5.660202904734e-03,3.682754282237e-02,1.146781403163e-01,2.489298073810e-01,4.307842160629e-01,6.339866495283e-01,8.211087846904e-01,9.531793013041e-01,1.000000000000e+00
0.9234,1.732260566868e-04,5.633238276038e-03,3.666263689176e-02,1.142046588933e-01,2.480054835147e-01,4.293987657160e-01,6.323262697459e-01,8.195521781848e-01,9.522172861276e-01,1.000000000000e+00
0.9235,1.723535510537e-04,5.606363545533e-03,3.649821355455e-02,1.137323077343e-01,2.470827048031e-01,4.280142515998e-01,6.306645060196e-01,8.179900790732e-01,9.512409182004e-01,1.000000000000e+00
0.9236,1.714427486556e-04,5.578227647953e-03,3.632547518917e-02,1.132336646799e-01,2.461018756006e-01,4.265273889010e-01,6.288490806291e-01,8.162245526039e-01,9.500299811528e-01,1.000000000000e+00
0.9237,1.705906569575e-04,5.551986755693e-03,3.616497367437e-02,1.127727893740e-01,2.452022103215e-01,4.251794301120e-01,6.272356121871e-01,8.147173716617e-01,9.491165485106e-01,1.000000000000e+00
0.9238,1.697279341669e-04,5.525385021476e-03,3.600202112817e-02,1.123039049728e-01,2.442842379812e-01,4.237980161775e-01,6.255700901623e-01,8.131388754762e-01,9.481121332123e-01,1.000000000000e+00
0.9239,1.688275234604e-04,5.497541113818e-03,3.583087137004e-02,1.118090728665e-01,2.433089010788e-01,4.223153117548e-01,6.237522226200e-01,8.113584666650e-01,9.468690317324e-01,1.000000000000e+00
0.9240,1.679849568528e-04,5.471565694061e-03,3.567179737532e-02,1.113515496911e-01,2.424138405235e-01,4.209701926542e-01,6.221347473362e-01,8.098346206835e-01,9.459126681592e-01,1.000000000000e+00
0.9241,1.671454391479e-04,5.445675017917e-03,3.551317721329e-02,1.108950839086e-01,2.415202052581e-01,4.196258662312e-01,6.205157423674e-01,8.083054406847e-01,9.449517289371e-01,1.000000000000e+00
0.9242,1.662821136460e-04,5.418993926687e-03,3.534930252794e-02,1.104218457869e-01,2.405891509485e-01,4.182148179690e-01,6.187953800439e-01,8.066404106140e-01,9.438338172271e-01,1.000000000000e+00
0.9243,1.654488060818e-04,5.393276401550e-03,3.519161379984e-02,1.099675678200e-01,2.396985197475e-01,4.168723337889e-01,6.171737178153e-01,8.051005707156e-01,9.428540914756e-01,1.000000000000e+00
0.9244,1.646318189317e-04,5.368076595787e-03,3.503720642902e-02,1.095231908535e-01,2.388286089692e-01,4.155642322956e-01,6.156003610769e-01,8.036200510396e-01,9.419311766009e-01,1.000000000000e+00
0.9245,1.637912694156e-04,5.342094147242e-03,3.487759350293e-02,1.090621872039e-01,2.379215752221e-01,4.141898744932e-01,6.139261696448e-01,8.020042222704e-01,9.408565308424e-01,1.000000000000e+00
0.9246,1.629670269659e-04,5.316629138497e-03,3.472126109974e-02,1.086110852424e-01,2.370352703739e-01,4.128499258094e-01,6.123002791552e-01,8.004477509789e-01,9.398436244876e-01,1.000000000000e+00
0.9247,1.621588884276e-04,5.291675364667e-03,3.456817160689e-02,1.081697781397e-01,2.361694885859e-01,4.115440844640e-01,6.107223980191e-01,7.989505765290e-01,9.388922509354e-01,1.000000000000e+00
0.9248,1.613275604954e-04,5.265950658241e-03,3.440994968479e-02,1.077120596558e-01,2.352670165633e-01,4.101726553923e-01,6.090444856632e-01,7.973188715561e-01,9.377847397319e-01,1.000000000000e+00
0.9249,1.605252888680e-04,5.241160238032e-03,3.425773684443e-02,1.072728011519e-01,2.344040088701e-01,4.088683820390e-01,6.074636894901e-01,7.958107783255e-01,9.368095744656e-01,1.000000000000e+00
0.9250,1.597258780525e-04,5.216449349184e-03,3.410594981905e-02,1.068345331760e-01,2.335423272895e-01,4.075648118642e-01,6.058813411907e-01,7.942969978414e-01,9.358297959311e-01,1.000000000000e+00
0.9251,1.589293220668e-04,5.191817869964e-03,3.395458828043e-02,1.063972562504e-01,2.326819762292e-01,4.062619556697e-01,6.042974995752e-01,7.927781098675e-01,9.348454103071e-01,1.000000000000e+00
0.9252,1.581483938247e-04,5.167683243770e-03,3.380638356214e-02,1.059695335700e-01,2.318416937538e-01,4.049925528500e-01,6.027608670081e-01,7.913169486727e-01,9.339172460973e-01,1.000000000000e+00
0.9253,1.573574671937e-04,5.143208290834e-03,3.365586017242e-02,1.055342061500e-01,2.309839499606e-01,4.036910627841e-01,6.011739698245e-01,7.897866579958e-01,9.329040848911e-01,1.000000000000e+00
0.9254,1.565567233032e-04,5.118398670891e-03,3.350305327697e-02,1.050913769139e-01,2.301089504273e-01,4.023578037481e-01,5.995371265706e-01,7.881873219148e-01,9.318012812892e-01,1.000000000000e+00
0.9255,1.557967132542e-04,5.094907262715e-03,3.335878321162e-02,1.046749912389e-01,2.292910330940e-01,4.011227792286e-01,5.980441503793e-01,7.867731230854e-01,9.309246806439e-01,1.000000000000e+00
0.9256,1.550267520546e-04,5.071077173167e-03,3.321220581303e-02,1.042510378885e-01,2.284557373431e-01,3.998558119347e-01,5.965010902777e-01,7.852908073168e-01,9.299583223680e-01,1.000000000000e+00
0.9257,1.542470149967e-04,5.046913876949e-03,3.306335507601e-02,1.038196162665e-01,2.276032613991e-01,3.985572057232e-01,5.949082940927e-01,7.837384797591e-01,9.289024203658e-01,1.000000000000e+00
0.9258,1.535073333367e-04,5.024048014629e-03,3.292291485486e-02,1.034142782423e-01,2.268071714148e-01,3.973558033170e-01,5.934581457744e-01,7.823712522521e-01,9.280622776585e-01,1.000000000000e+00
0.9259,1.527330342847e-04,5.000036061031e-03,3.277487529035e-02,1.029847453360e-01,2.259572227125e-01,3.960585130939e-01,5.918623205474e-01,7.808086114657e-01,9.269922358967e-01,1.000000000000e+00
0.9260,1.519861288406e-04,4.976907711052e-03,3.263253828439e-02,1.025728044722e-01,2.251450723893e-01,3.948259320773e-01,5.903607118293e-01,7.793662806298e-01,9.260577907230e-01,1.000000000000e+00
0.9261,1.512540230038e-04,4.954251168919e-03,3.249320796964e-02,1.021699975705e-01,2.243521953298e-01,3.936256583519e-01,5.889050435241e-01,7.779820816389e-01,9.251837142537e-01,1.000000000000e+00
0.9262,1.504999916883e-04,4.930863588383e-03,3.234899571375e-02,1.017515213926e-01,2.235241296675e-01,3.923621403118e-01,5.873523270856e-01,7.764663194819e-01,9.241551377980e-01,1.000000000000e+00
0.9263,1.497850022021e-04,4.908742411687e-03,3.221300542003e-02,1.013585918454e-01,2.227514124999e-01,3.911942923995e-01,5.859404293141e-01,7.751325490791e-01,9.233315874395e-01,1.000000000000e+00
0.9264,1.490481917119e-04,4.885893535771e-03,3.207215441856e-02,1.009500568293e-01,2.219436377579e-01,3.899634079186e-01,5.844317403881e-01,7.736682834274e-01,9.223585315261e-01,1.000000000000e+00
0.9265,1.483139219915e-04,4.863115196133e-03,3.193167995905e-02,1.005423911247e-01,2.211369996163e-01,3.887330255371e-01,5.829214272360e-01,7.721984151497e-01,9.213661577157e-01,1.000000000000e+00
0.9266,1.476180636073e-04,4.841583942699e-03,3.179930998459e-02,1.001599372118e-01,2.203850624619e-01,3.875973544184e-01,5.815508347654e-01,7.709103128359e-01,9.205976475112e-01,1.000000000000e+00
0.9267,1.468886910728e-04,4.818941136356e-03,3.165955565036e-02,9.975391874972e-02,2.195805266583e-01,3.863677350179e-01,5.800369237285e-01,7.694289643784e-01,9.195859146099e-01,1.000000000000e+00
0.9268,1.461618455266e-04,4.796368607268e-03,3.152017737963e-02,9.934877213877e-02,2.187771415315e-01,3.851386539735e-01,5.785214533599e-01,7.679423367015e-01,9.185646174252e-01,1.000000000000e+00
0.9269,1.454493140252e-04,4.774253320937e-03,3.138371931678e-02,9.895252040845e-02,2.179925847095e-01,3.839412516563e-01,5.770511728395e-01,7.665125877214e-01,9.176081587972e-01,1.000000000000e+00
0.9270,1.447509276426e-04,4.752590104160e-03,3.125015001709e-02,9.856507398075e-02,2.172266830106e-01,3.827752708275e-01,5.756258301979e-01,7.651391520198e-01,9.167115158187e-01,1.000000000000e+00
0.9271,1.440548358942e-04,4.730990136889e-03,3.111691465446e-02,9.817838149875e-02,2.164617090534e-01,3.816095101909e-01,5.741985456851e-01,7.637600763847e-01,9.158148023392e-01,1.000000000000e+00
0.9272,1.433610350112e-04,4.709453354430e-03,3.098401317632e-02,9.779244402157e-02,2.156976677425e-01,3.804439785911e-01,5.727693149589e-01,7.623753735693e-01,9.149034655373e-01,1.000000000000e+00
