x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.648,4.043105993795e+00,2.531715022866e+01,7.087543272157e+01,1.390363841868e+02,2.296415696128e+02,3.430646162404e+02,4.795314823640e+02,6.377883678230e+02,8.195443848325e+02,1.024241584917e+03
0.650,4.043112349954e+00,2.531737998929e+01,7.087436090463e+01,1.390357998782e+02,2.296481672030e+02,3.430522895989e+02,4.795359414798e+02,6.378116878825e+02,8.194941963164e+02,1.024277241901e+03
0.652,4.043118615898e+00,2.531761154635e+01,7.087331617899e+01,1.390350576106e+02,2.296549548066e+02,3.430403935075e+02,4.795385826850e+02,6.378373174750e+02,8.194448499638e+02,1.024305411904e+03
0.654,4.043124792279e+00,2.531784481846e+01,7.087229944576e+01,1.390341585046e+02,2.296619106251e+02,3.430289850332e+02,4.795393886191e+02,6.378650291277e+02,8.193969081663e+02,1.024325693871e+03
0.656,4.043130879749e+00,2.531807972406e+01,7.087131157871e+01,1.390331039746e+02,2.296690123087e+02,3.430181189159e+02,4.795383541740e+02,6.378945768976e+02,8.193509172702e+02,1.024337799030e+03
0.658,4.043136878963e+00,2.531831618143e+01,7.087035342349e+01,1.390318957264e+02,2.296762370269e+02,3.430078473059e+02,4.795354865282e+02,6.379256985549e+02,8.193074014029e+02,1.024341554994e+03
0.660,4.043142790578e+00,2.531855410871e+01,7.086942579679e+01,1.390305357537e+02,2.296835615414e+02,3.429982195144e+02,4.795308050994e+02,6.379581179100e+02,8.192668564772e+02,1.024336908225e+03
0.662,4.043148615251e+00,2.531879342398e+01,7.086852948563e+01,1.390290263338e+02,2.296909622788e+02,3.429892817774e+02,4.795243414152e+02,6.379915472697e+02,8.192297445390e+02,1.024323924790e+03
0.664,4.043154353643e+00,2.531903404523e+01,7.086766524664e+01,1.390273700236e+02,2.296984154065e+02,3.429810770343e+02,4.795161389030e+02,6.380256899883e+02,8.191964885107e+02,1.024302789408e+03
0.666,4.043160006416e+00,2.531927589044e+01,7.086683380537e+01,1.390255696545e+02,2.297058969070e+02,3.429736447216e+02,4.795062526007e+02,6.380602431030e+02,8.191674673394e+02,1.024273802863e+03
