x,DLC_mode1,DLC_mode2,DLC_mode3,DLC_mode4,DLC_mode5,DLC_mode6,DLC_mode7,DLC_mode8,DLC_mode9,DLC_mode10
0.2452,1.349042597116e+00,-1.109962402741e+00,6.867795804584e-01,1.191943493222e+00,-7.684197221178e-01,-1.035858451212e+00,1.127991258649e+00,1.540245299380e+00,-6.570485622916e-01,-1.229835453042e+00
0.0666,1.470449853577e+00,3.355373622122e-01,-4.793573459765e-01,-1.024145748753e+00,-1.298143275733e+00,-1.323950620139e+00,-1.162573895444e+00,-8.605345574047e-01,-5.244367994330e-01,-2.176856219315e-01
0.1316,1.470449853577e+00,-6.182700921746e-01,-1.261750159739e+00,-8.627719179264e-01,-4.858189774242e-02,5.501074660063e-01,3.919396785128e-01,-3.282369903801e-01,-1.132225144642e+00,-1.414284900762e+00
0.9788,-9.958138386800e-01,-1.186158937225e+00,-1.242595712962e+00,-1.221104179028e+00,-1.134316299703e+00,-9.396627607471e-01,-6.306059009150e-01,-1.371088643698e-01,5.586813892379e-01,1.411692179655e+00
0.7153,-9.297843735464e-01,-3.594890818291e-02,1.539433616897e+00,1.025713458472e-01,-1.305239982667e+00,4.542799217574e-01,9.421237711280e-01,-1.100857214536e+00,-7.804656019222e-01,1.002736972583e+00
0.2537,1.312999329559e+00,-1.056186006468e+00,8.878586591034e-01,1.068146959348e+00,-1.010186074987e+00,-6.905025500258e-01,1.583705875631e+00,1.149012543168e+00,-1.176751113913e+00,-6.939870643171e-01
0.0770,1.470449853577e+00,1.648857682391e-01,-6.995348484990e-01,-1.188113922480e+00,-1.316862732915e+00,-1.150290181374e+00,-8.112186572688e-01,-4.023836949437e-01,-6.396649214383e-02,1.055681232811e-01
0.3935,8.921102168731e-02,6.031631038430e-01,1.239961211965e-01,-8.390949730891e-01,1.564269534629e+00,-1.143170587030e+00,6.174866154557e-01,5.030631873616e-01,-1.196895183699e+00,1.403801095727e+00
0.7875,-9.736755451369e-01,-6.717699348208e-01,7.592021893482e-01,1.584407441933e+00,4.305197907869e-01,-1.164174971781e+00,-9.986119684547e-01,5.765220857978e-01,1.055440754349e+00,-3.255781514744e-01
0.4355,-1.187967776695e-01,1.160457460906e+00,-6.721555198948e-01,4.225558515839e-01,5.319093101738e-01,-7.618597582378e-01,1.460376208580e+00,-1.412898145340e+00,1.514087518349e+00,-1.066757993887e+00
0.4857,-3.670408252183e-01,1.515275348430e+00,-1.241986073281e+00,1.531370781461e+00,-1.205102544839e+00,1.472876001823e+00,-1.151280851007e+00,1.228113658326e+00,-1.038030757307e+00,9.375666566095e-01
0.7702,-9.645264006834e-01,-5.044460775504e-01,1.162817467024e+00,1.584407441933e+00,-1.824191021723e-01,-1.353810135970e+00,-1.042930967697e-01,1.271128927269e+00,3.028592491821e-01,-1.302202207858e+00
0.1059,1.470449853577e+00,-2.771557419579e-01,-1.129822956385e+00,-1.249529483292e+00,-8.388840573259e-01,-1.978938079130e-01,2.558476846873e-01,3.414394646442e-01,1.281582141408e-02,-5.621137685574e-01
0.8985,-9.945752994143e-01,-1.145390018820e+00,-9.915234933209e-01,-5.069883287188e-01,2.012784081134e-01,1.014087078061e+00,1.500168383892e+00,1.540245299380e+00,1.089442344486e+00,2.478730833246e-01
0.3176,5.842221862625e-01,-4.343446592273e-01,1.139081001465e+00,-8.354705256510e-01,-4.809882597177e-01,1.640238833151e+00,-4.967535373132e-01,-9.438093763217e-01,1.422973484556e+00,-1.613569598616e-01
0.2376,1.259024078731e+00,-1.148415492670e+00,4.103257170360e-01,1.131043205594e+00,-5.587655747172e-01,-1.248613094782e+00,5.386695577750e-01,1.540245299380e+00,-1.396983161941e-01,-1.413352748780e+00
0.0553,1.470449853577e+00,5.264241000225e-01,-2.055591873839e-01,-7.623109758917e-01,-1.142389083688e+00,-1.337846295715e+00,-1.378913291441e+00,-1.261929300861e+00,-1.057962419981e+00,-7.672025709886e-01
0.9688,-9.957962783090e-01,-1.185514926254e+00,-1.238145997704e+00,-1.206557117689e+00,-1.102226251790e+00,-8.823943175741e-01,-5.504716521540e-01,-4.722880546457e-02,6.286062124214e-01,1.411692179655e+00
0.7656,-9.612647734224e-01,-4.464759933384e-01,1.296594953424e+00,1.584407441933e+00,-3.379607205670e-01,-1.321792442272e+00,1.915705204669e-01,1.356957130507e+00,9.540952798624e-03,-1.400832562731e+00
0.6450,-8.125498875429e-01,1.094949650721e+00,1.499750511694e+00,-1.289225167036e+00,1.104450361099e+00,7.280894277306e-01,-1.294993916771e+00,1.540245299380e+00,-2.676592657192e-02,-9.848868346022e-01
0.7555,-9.538925608879e-01,-3.232183102779e-01,1.539433616897e+00,1.481382311195e+00,-6.850254772077e-01,-1.121871308432e+00,8.092986503887e-01,1.265081422831e+00,-6.896218626662e-01,-1.272325366811e+00
0.4147,-1.730547003246e-04,9.357509581054e-01,-2.694494674120e-01,-2.342423038033e-01,1.284732005033e+00,-1.327750856906e+00,1.583705875631e+00,-8.697499805897e-01,3.144821188122e-01,5.800246922068e-01
0.3892,1.095647186140e-01,5.382759782267e-01,2.024341859876e-01,-9.346697393490e-01,1.564269534629e+00,-1.016463401454e+00,3.580450323031e-01,7.675910858649e-01,-1.354186262974e+00,1.318827742516e+00
0.1177,1.470449853577e+00,-4.408111440172e-01,-1.221134268704e+00,-1.117245751022e+00,-4.922411126550e-01,2.064332379375e-01,4.568755872941e-01,1.751010386945e-01,-4.880559257718e-01,-1.122058904422e+00
0.0853,1.470449853577e+00,3.268882318462e-02,-8.515585719831e-01,-1.264753118549e+00,-1.251903059841e+00,-9.252891237890e-01,-4.792067855348e-01,-6.102003960381e-02,1.751126636098e-01,1.429795015572e-01
0.8303,-9.863648065753e-01,-9.316597541696e-01,-2.162064872079e-02,1.209340602628e+00,1.564269534629e+00,6.790196735652e-01,-8.227117538848e-01,-1.411850839273e+00,-6.266215912911e-01,6.247161962692e-01
0.3493,6.269346855537e-01,2.209281658170e-01,1.292651523977e+00,-1.276047472404e+00,1.171332094278e+00,1.281379770886e+00,-1.385134722167e+00,1.540245299380e+00,6.510614224458e-01,-1.262172968150e+00
0.6792,-8.885910622164e-01,3.976111574956e-01,1.539433616897e+00,-8.531044121091e-01,-4.855766435089e-01,1.358579625240e+00,-7.351555342596e-01,-8.209396587704e-01,1.242155306821e+00,-5.045766619627e-01
0.3394,6.415018733015e-01,9.881641266890e-03,1.325314917799e+00,-1.190028731515e+00,6.376608129306e-01,1.640238833151e+00,-1.334421495842e+00,7.465064567595e-01,1.363307229906e+00,-1.393740252966e+00
0.0246,1.470449853577e+00,1.066875043134e+00,6.925017274861e-01,3.482137457468e-01,-5.116779916105e-03,-2.905487839815e-01,-6.003510899436e-01,-8.490648763267e-01,-1.062823665519e+00,-1.183833464253e+00
0.6305,-7.987803586567e-01,1.083322340876e+00,1.007707174125e+00,-1.249098488209e+00,1.342257481284e+00,-1.590014982059e-01,-7.676185619696e-01,1.540245299380e+00,-1.114316067423e+00,9.575471910023e-02
0.3862,1.287397875932e-01,5.002372059641e-01,2.626104429642e-01,-9.939882109678e-01,1.564269534629e+00,-9.116152580609e-01,1.797947496160e-01,9.442712737844e-01,-1.420617844431e+00,1.219500707163e+00
0.6732,-8.785769487691e-01,4.961551587640e-01,1.539433616897e+00,-9.712300746839e-01,-2.480756416447e-01,1.363495983064e+00,-9.889445670402e-01,-4.572569442992e-01,1.294270252997e+00,-9.017513712417e-01
0.8208,-9.836420744983e-01,-8.684196506131e-01,2.184629186597e-01,1.499428958649e+00,1.564269534629e+00,2.861657062795e-01,-1.179291563532e+00,-1.205341312914e+00,9.262030919824e-02,1.120723913601e+00
0.2241,1.468739500485e+00,-1.183140972834e+00,1.833060024123e-01,1.321391386797e+00,-2.043518759269e-02,-1.351336556776e+00,-2.367713242686e-01,1.540245299380e+00,9.710161654762e-01,-1.007341396691e+00
0.2648,1.014679230608e+00,-9.898577731188e-01,8.677231326044e-01,6.049025426710e-01,-1.244048842903e+00,-2.348133844680e-01,1.583705875631e+00,1.988009812028e-01,-1.451660795147e+00,1.385398386929e-01
0.7960,-9.768752177367e-01,-7.324337637800e-01,6.047338249566e-01,1.584407441933e+00,7.408755876517e-01,-9.104414867978e-01,-1.266608184816e+00,9.577628496605e-02,1.123370974479e+00,2.863942417940e-01
0.8611,-9.914736245165e-01,-1.057434150154e+00,-5.428725318968e-01,4.569631461454e-01,1.351045068718e+00,1.640238833151e+00,8.751068017071e-01,-3.633513372187e-01,-1.308653169188e+00,-1.309071098959e+00
0.2881,8.232658500789e-01,-7.755042663823e-01,1.108905272739e+00,-4.188059544217e-02,-1.251710648817e+00,9.308155651069e-01,1.178192365167e+00,-1.192292628767e+00,-4.363532128153e-01,1.411692179655e+00
0.6811,-8.915208259201e-01,3.683663062042e-01,1.539433616897e+00,-8.127826576972e-01,-5.555700035833e-01,1.347096401253e+00,-6.470648874533e-01,-9.213259251567e-01,1.199554790168e+00,-3.688363793633e-01
0.0227,1.470449853577e+00,1.101127184277e+00,7.543937963297e-01,4.339379680849e-01,9.726000977246e-02,-1.733615061166e-01,-4.787283681427e-01,-7.291866624271e-01,-9.491412665671e-01,-1.086548942357e+00
0.7339,-9.428227996121e-01,-1.868854422156e-01,1.539433616897e+00,7.115883917465e-01,-1.238492505275e+00,-3.375268638523e-01,1.258511754886e+00,-5.754687454807e-02,-1.447857095353e+00,8.069639432801e-02
0.8728,-9.927603176870e-01,-1.092437111507e+00,-7.111637935193e-01,1.314282815997e-01,1.045082564788e+00,1.640238833151e+00,1.351534750372e+00,4.041228793007e-01,-7.200311702637e-01,-1.361576475499e+00
0.2328,1.278464394109e+00,-1.164697210740e+00,2.975362886602e-01,1.154071048091e+00,-3.986011674413e-01,-1.321580784623e+00,2.332079905365e-01,1.540245299380e+00,2.248728534670e-01,-1.373568222875e+00
0.2564,1.214830281154e+00,-1.041943507512e+00,8.661954436061e-01,9.322010180073e-01,-1.084768648471e+00,-5.888347907057e-01,1.583705875631e+00,8.954523722594e-01,-1.297977542953e+00,-5.027500930414e-01
0.7255,-9.374183002953e-01,-1.232307541591e-01,1.539433616897e+00,4.291636457494e-01,-1.313988852050e+00,2.502965699772e-02,1.192606716654e+00,-5.878105130060e-01,-1.275831710032e+00,6.172698853041e-01
0.6251,-7.811696067503e-01,1.213988513101e+00,9.603056836788e-01,-1.193134225802e+00,1.538026319584e+00,-3.946717315054e-01,-4.480461101759e-01,1.540245299380e+00,-1.331255834175e+00,6.061401640094e-01
0.1399,1.470449853577e+00,-7.153636063557e-01,-1.250867435426e+00,-6.692078935481e-01,2.067129155365e-01,6.522373385210e-01,2.013320814131e-01,-6.999995781978e-01,-1.383520410648e+00,-1.271994725446e+00
0.3795,1.875882019099e-01,4.347339041607e-01,4.161136835651e-01,-1.106588969924e+00,1.564269534629e+00,-6.281875340989e-01,-2.055918751604e-01,1.306405582720e+00,-1.434318318052e+00,8.911885985624e-01
0.1146,1.470449853577e+00,-3.989047442924e-01,-1.202131670292e+00,-1.160029177269e+00,-5.879810437614e-01,1.071769394379e-01,4.256454896838e-01,2.465233744550e-01,-3.407145269357e-01,-9.892308532552e-01
0.4902,-3.905776803309e-01,1.515275348430e+00,-1.255164649604e+00,1.543856320120e+00,-1.267631504238e+00,1.543703177176e+00,-1.282124079297e+00,1.374392420967e+00,-1.253917535170e+00,1.166767018060e+00
0.3298,5.479871419813e-01,-2.435037239921e-01,1.154843536081e+00,-1.065089762063e+00,4.078870154939e-02,1.618231426065e+00,-1.068058008421e+00,-1.512627389041e-01,1.514087518349e+00,-1.039940108214e+00
0.6178,-7.708180579330e-01,1.229120101583e+00,7.416011796103e-01,-1.092459354691e+00,1.564269534629e+00,-7.477578343315e-01,-3.248106054577e-02,1.202057939042e+00,-1.451620774468e+00,1.072561078746e+00
0.1753,1.470449853577e+00,-1.040263150964e+00,-9.152483448840e-01,3.314112822963e-01,8.584650427243e-01,9.781595181821e-02,-1.133398933993e+00,-1.303824926474e+00,-2.223533629820e-01,8.859190677377e-01
0.3802,1.803347840691e-01,4.403849969258e-01,3.987001466475e-01,-1.096051223287e+00,1.564269534629e+00,-6.610412469241e-01,-1.663567397628e-01,1.271024168566e+00,-1.441807638326e+00,9.317093816224e-01
0.9245,-9.954703907443e-01,-1.174194900562e+00,-1.164147922037e+00,-9.796561413777e-01,-6.364107618433e-01,-1.151919786283e-01,4.319708647286e-01,9.539717329181e-01,1.338682231536e+00,1.411692179655e+00
0.8067,-9.800767782333e-01,-7.946598890711e-01,4.403673525429e-01,1.584407441933e+00,1.134519287305e+00,-4.588281948335e-01,-1.399376523381e+00,-5.315199830559e-01,8.903315097161e-01,9.190069116068e-01
0.6398,-8.126687956011e-01,1.031668037658e+00,1.251519284848e+00,-1.292260491414e+00,1.147497903616e+00,3.520928800699e-01,-1.154380122999e+00,1.540245299380e+00,-5.077432233893e-01,-6.501579684471e-01
0.4204,-5.708143849652e-02,9.477485033326e-01,-4.067375800580e-01,-8.649707238384e-02,1.046537588326e+00,-1.243546737876e+00,1.583705875631e+00,-1.153419991494e+00,6.981598920453e-01,5.833074395563e-02
0.2848,8.830123533222e-01,-8.027339820543e-01,1.127442734564e+00,7.823218559669e-02,-1.286678140148e+00,8.176732243658e-01,1.358244614122e+00,-1.047853428040e+00,-6.622154140388e-01,1.411692179655e+00
0.8104,-9.810127926948e-01,-8.131985646620e-01,3.900424225366e-01,1.584407441933e+00,1.270721983510e+00,-2.710512215712e-01,-1.386270023509e+00,-7.338787928533e-01,7.341539474203e-01,1.064878115483e+00
0.5176,-5.099468771661e-01,1.515275348430e+00,-1.187361839271e+00,1.379360402639e+00,-1.155898992307e+00,1.280894241569e+00,-1.042679049385e+00,9.767261652634e-01,-8.637352687531e-01,6.303385958757e-01
0.9525,-9.957465192123e-01,-1.183725083190e+00,-1.226014459840e+00,-1.167743015641e+00,-1.018593798785e+00,-7.368845989171e-01,-3.522505686133e-01,1.693215205911e-01,7.948065961744e-01,1.411692179655e+00
0.8637,-9.918134920592e-01,-1.066596990599e+00,-5.864255088410e-01,3.740787854943e-01,1.274890009537e+00,1.640238833151e+00,9.843557360910e-01,-2.024518614468e-01,-1.214233939430e+00,-1.373845278551e+00
0.8532,-9.902839104415e-01,-1.026004780394e+00,-3.977174821179e-01,7.195282682348e-01,1.564269534629e+00,1.584387603745e+00,4.953116944146e-01,-8.183139656801e-01,-1.450491144023e+00,-9.404031649142e-01
0.0893,1.470449853577e+00,-2.961757988050e-02,-9.169034410480e-01,-1.284471586767e+00,-1.197493618814e+00,-7.967427453777e-01,-3.167404591556e-01,7.678986651410e-02,2.314453010374e-01,8.459973366033e-02
0.0651,1.470449853577e+00,3.605679451518e-01,-4.450145424342e-01,-9.943346696101e-01,-1.285727541340e+00,-1.337032077336e+00,-1.203033132267e+00,-9.227911666427e-01,-5.977708075124e-01,-2.835878535652e-01
0.3916,9.719331706987e-02,5.729197747565e-01,1.575888612669e-01,-8.829265275635e-01,1.564269534629e+00,-1.090619012440e+00,5.023880147006e-01,6.213277042651e-01,-1.275224416495e+00,1.374837255580e+00
0.0539,1.470449853577e+00,5.504256603432e-01,-1.692972092786e-01,-7.239964243915e-01,-1.113036884463e+00,-1.325327793240e+00,-1.389745438101e+00,-1.297411859139e+00,-1.115730268748e+00,-8.372252553374e-01
0.8003,-9.782589389811e-01,-7.591193888655e-01,5.350508655018e-01,1.584407441933e+00,8.988830516109e-01,-7.458759145841e-01,-1.349184262948e+00,-1.590738194412e-01,1.071309869828e+00,5.705823041299e-01
0.7366,-9.444133012946e-01,-2.059499954230e-01,1.539433616897e+00,8.046332840881e-01,-1.197891790084e+00,-4.514028344515e-01,1.250666313780e+00,1.221660104607e-01,-1.448517723033e+00,-1.133920223863e-01
0.7049,-9.205238315202e-01,6.643079598525e-02,1.539433616897e+00,-2.085263228225e-01,-1.188599754200e+00,8.403673274963e-01,5.319744845353e-01,-1.386955731200e+00,-9.073924076618e-02,9.799065683115e-01
0.9859,-9.958230970100e-01,-1.186503030632e+00,-1.245004785387e+00,-1.229099551079e+00,-1.152258121904e+00,-9.723319990380e-01,-6.774871092478e-01,-1.916500272459e-01,5.129565420875e-01,1.411692179655e+00
0.5714,-6.628245839432e-01,1.515275348430e+00,-3.702392192121e-01,1.267465218519e-01,7.377693343261e-01,-1.027589860889e+00,1.548177825976e+00,-1.384080380536e+00,1.193335003147e+00,-6.164431334064e-01
0.9067,-9.949430387241e-01,-1.156912735467e+00,-1.058336119447e+00,-6.814039901298e-01,-8.647228094564e-02,6.705325437353e-01,1.253058159173e+00,1.540245299380e+00,1.422250866375e+00,8.455771006153e-01
0.9846,-9.958217020595e-01,-1.186451552033e+00,-1.244647686154e+00,-1.227930682362e+00,-1.149689896734e+00,-9.678140765543e-01,-6.713980255844e-01,-1.854922476824e-01,5.152312934709e-01,1.411692179655e+00
0.5211,-5.227053248442e-01,1.515275348430e+00,-1.160991889501e+00,1.330133149317e+00,-1.084786993963e+00,1.168724383943e+00,-8.970802629168e-01,7.870672971903e-01,-6.351046258693e-01,3.671221024447e-01
0.1787,1.470449853577e+00,-1.062780575250e+00,-8.597284520585e-01,4.285323914338e-01,8.655084546720e-01,-2.248678484826e-02,-1.227895372954e+00,-1.201725608773e+00,2.882156934896e-02,1.017857469756e+00
0.8845,-9.937366595705e-01,-1.120274296451e+00,-8.539966450249e-01,-1.773439281336e-01,6.760174056710e-01,1.446692650616e+00,1.583705875631e+00,1.080595820591e+00,1.288543349584e-01,-8.325455432875e-01
0.2443,1.330100153912e+00,-1.115555064210e+00,6.463446792188e-01,1.178142045649e+00,-7.457540250712e-01,-1.068449217606e+00,1.049538504229e+00,1.540245299380e+00,-5.997048211597e-01,-1.268697368792e+00
0.7174,-9.314632463345e-01,-5.490268540635e-02,1.539433616897e+00,1.681964555602e-01,-1.315807671345e+00,3.687325300960e-01,1.007558346996e+00,-1.011452348088e+00,-9.025574270785e-01,9.541291675698e-01
0.4205,-5.782450469213e-02,9.484412294989e-01,-4.088532904842e-01,-8.364421807755e-02,1.042808988580e+00,-1.241588470498e+00,1.583705875631e+00,-1.157470540188e+00,7.047916582963e-01,4.955114590336e-02
0.6132,-7.629610474235e-01,1.248961152222e+00,6.159172604713e-01,-1.012945111800e+00,1.564269534629e+00,-9.323162713284e-01,2.377553563721e-01,9.395041591859e-01,-1.409764500368e+00,1.275023593151e+00
0.3433,7.053628863697e-01,1.454492076430e-01,1.426685533123e+00,-1.229211317825e+00,9.404292449254e-01,1.640238833151e+00,-1.386979304079e+00,1.179728271143e+00,1.225382308496e+00,-1.410379112783e+00
0.6386,-8.119080494911e-01,1.026685584839e+00,1.206998429146e+00,-1.290125921887e+00,1.163849524759e+00,2.761933066324e-01,-1.114465126372e+00,1.540245299380e+00,-6.032408301076e-01,-5.638430322484e-01
0.2375,1.258843068862e+00,-1.148808022362e+00,4.075510514545e-01,1.131047467241e+00,-5.556856686841e-01,-1.250569849515e+00,5.318658909747e-01,1.540245299380e+00,-1.324043725378e-01,-1.413701526352e+00
0.2169,1.470449853577e+00,-1.188628161113e+00,-1.104345106894e-02,1.253356810769e+00,2.156264695887e-01,-1.277061370250e+00,-6.744922545521e-01,1.175160188287e+00,1.312800323130e+00,-5.111161002455e-01
0.3676,2.503175604621e-01,2.538513095083e-01,6.127706567190e-01,-1.247458716364e+00,1.334574572125e+00,-5.688320426987e-02,-8.635980197556e-01,1.540245299380e+00,-1.014477381524e+00,-6.972526226948e-02
0.4904,-3.915943892075e-01,1.515275348430e+00,-1.255586795813e+00,1.544147657112e+00,-1.269872647963e+00,1.546108396100e+00,-1.286844583816e+00,1.379568508059e+00,-1.261795805533e+00,1.175076745860e+00
0.1845,1.470449853577e+00,-1.097249211492e+00,-7.564684961493e-01,5.890420711172e-01,8.513413872228e-01,-2.401061891349e-01,-1.345215081855e+00,-9.587502338436e-01,4.545693387073e-01,1.134961256343e+00
0.6237,-7.779640373441e-01,1.231004082434e+00,9.305387903328e-01,-1.175546363535e+00,1.564269534629e+00,-4.620847178796e-01,-3.639294579009e-01,1.502985796976e+00,-1.371767788281e+00,7.207211357556e-01
0.4689,-2.666195272340e-01,1.515275348430e+00,-1.129010928214e+00,1.385590999222e+00,-7.737039219855e-01,9.523804923056e-01,-3.032944862793e-01,2.878397927853e-01,2.364204864432e-01,-3.546164555323e-01
0.7304,-9.406582765244e-01,-1.611892917521e-01,1.539433616897e+00,5.925645369218e-01,-1.279227151200e+00,-1.872266093585e-01,1.247465600020e+00,-2.858234403797e-01,-1.406355553768e+00,3.205768792463e-01
0.6151,-7.664606801634e-01,1.238500231645e+00,6.657701009529e-01,-1.047399918486e+00,1.564269534629e+00,-8.600441534252e-01,1.251322062086e-01,1.050509580228e+00,-1.437851101932e+00,1.199859924300e+00
0.1918,1.470449853577e+00,-1.133271110576e+00,-6.119841810432e-01,7.781688192319e-01,7.867510413521e-01,-5.224976204403e-01,-1.399455148099e+00,-5.471138303154e-01,9.339344435426e-01,1.069943686370e+00
0.0407,1.470449853577e+00,7.800375051850e-01,1.959080784171e-01,-3.023355929819e-01,-7.279961380612e-01,-1.042467450446e+00,-1.284328782947e+00,-1.404733670166e+00,-1.445996746079e+00,-1.347192556203e+00
0.6071,-7.505755518050e-01,1.289812706195e+00,4.628609949110e-01,-8.884240005727e-01,1.547121439753e+00,-1.128472274069e+00,5.943662234738e-01,5.521543622289e-01,-1.221913088623e+00,1.411692179655e+00
0.0759,1.470449853577e+00,1.826835361192e-01,-6.777723333810e-01,-1.174332526178e+00,-1.320312373797e+00,-1.174935534254e+00,-8.529598542249e-01,-4.509728537017e-01,-1.060989491754e-01,8.473988402585e-02
0.5352,-5.695009329086e-01,1.515275348430e+00,-1.015758563718e+00,1.075274544831e+00,-6.923800526489e-01,5.911567274517e-01,-1.515471529985e-01,-1.181990518956e-01,4.138470410559e-01,-7.410420314508e-01
0.0027,1.470449853577e+00,1.465613809986e+00,1.442026338803e+00,1.436311972742e+00,1.367994774577e+00,1.387522139502e+00,1.283727155086e+00,1.194892911993e+00,1.120937857045e+00,9.923967701657e-01
0.5263,-5.407876330488e-01,1.515275348430e+00,-1.114647449278e+00,1.246298117849e+00,-9.586382924164e-01,9.764259546331e-01,-6.465823988083e-01,4.708526064127e-01,-2.586397300679e-01,-5.108360271395e-02
0.8598,-9.912894398381e-01,-1.052489620687e+00,-5.194971810782e-01,5.011056218612e-01,1.391170421293e+00,1.640238833151e+00,8.197550118998e-01,-4.412998629601e-01,-1.347388543745e+00,-1.265478103591e+00
0.8474,-9.895355486975e-01,-1.007579218846e+00,-3.220524293344e-01,8.224620492482e-01,1.564269534629e+00,1.361876429456e+00,1.129288899963e-01,-1.108688260565e+00,-1.403458785796e+00,-5.730019902925e-01
0.9978,-9.958276362238e-01,-1.186638033187e+00,-1.245665838669e+00,-1.229976978811e+00,-1.150025870495e+00,-9.565917507726e-01,-6.268263660377e-01,-6.854647971899e-02,7.786212363927e-01,1.411692179655e+00
0.2424,1.297750339072e+00,-1.126339117668e+00,5.684279047328e-01,1.155041894003e+00,-6.962009722543e-01,-1.130154138213e+00,8.923943508195e-01,1.540245299380e+00,-4.750767457438e-01,-1.334926639751e+00
0.7214,-9.345030818176e-01,-8.955989179995e-02,1.539433616897e+00,2.955676324751e-01,-1.323453164699e+00,2.010960461927e-01,1.112922227092e+00,-8.164295209841e-01,-1.108561791630e+00,8.155226579326e-01
0.2068,1.470449853577e+00,-1.179763376484e+00,-2.699062814156e-01,1.101280696880e+00,5.018885343830e-01,-1.044858915824e+00,-1.134297835778e+00,5.022156777838e-01,1.453658583374e+00,2.729356033193e-01
0.1405,1.470449853577e+00,-7.221058199627e-01,-1.249059958997e+00,-6.542222243518e-01,2.243524872150e-01,6.561786447926e-01,1.837623185179e-01,-7.267246565889e-01,-1.395051216447e+00,-1.251981545644e+00
0.4108,5.726892458543e-02,9.591415586084e-01,-1.525763420118e-01,-3.211505232726e-01,1.482139045772e+00,-1.353667309446e+00,1.583705875631e+00,-6.117368794985e-01,4.764457449507e-02,9.571062505194e-01
0.5137,-4.951397142530e-01,1.515275348430e+00,-1.212121957449e+00,1.427087053542e+00,-1.221144216522e+00,1.387420068362e+00,-1.179051354438e+00,1.159168344644e+00,-1.083982841422e+00,8.906733889977e-01
0.3786,1.973174230743e-01,4.278624661568e-01,4.390202584471e-01,-1.119728523188e+00,1.564269534629e+00,-5.848094941312e-01,-2.556185860025e-01,1.350955967113e+00,-1.421575993705e+00,8.371834238362e-01
0.0887,1.470449853577e+00,-2.033280813938e-02,-9.074383305141e-01,-1.282224138231e+00,-1.206554112565e+00,-8.166867057173e-01,-3.409132852352e-01,5.758198679768e-02,2.256776765500e-01,9.640582723432e-02
0.4744,-3.018640539750e-01,1.515275348430e+00,-1.177276660915e+00,1.450277467386e+00,-9.480589089952e-01,1.162824940789e+00,-6.340758419031e-01,6.467429212601e-01,-2.336372398765e-01,1.023609940625e-01
0.1574,1.470449853577e+00,-8.954244804997e-01,-1.142184580803e+00,-1.924500972215e-01,6.451439816046e-01,5.678812833663e-01,-4.489913246747e-01,-1.325053625670e+00,-1.257976026838e+00,-2.772910347854e-01
0.7837,-9.720088705389e-01,-6.406740613194e-01,8.364978773105e-01,1.584407441933e+00,2.931706203976e-01,-1.245034552667e+00,-8.382350250950e-01,7.698779411357e-01,9.540266824165e-01,-5.932013612157e-01
0.2280,1.356913013592e+00,-1.176464772185e+00,2.214954285722e-01,1.225002848589e+00,-2.071672186320e-01,-1.354252280940e+00,-3.687417999682e-02,1.540245299380e+00,6.213200333510e-01,-1.219475728384e+00
0.3422,6.853004346243e-01,1.046058117643e-01,1.395423328693e+00,-1.218915945815e+00,8.503524635969e-01,1.640238833151e+00,-1.376042025483e+00,1.052888674453e+00,1.268254434909e+00,-1.414703664404e+00
0.3330,5.760688911977e-01,-1.656908325297e-01,1.209926872636e+00,-1.110317750687e+00,2.257353136126e-01,1.640238833151e+00,-1.174688938624e+00,1.279457107794e-01,1.504665732486e+00,-1.198197702779e+00
0.3868,1.245665900190e-01,5.073935687260e-01,2.501881246526e-01,-9.825842843619e-01,1.564269534629e+00,-9.336658067544e-01,2.152181960346e-01,9.095524142672e-01,-1.410249531444e+00,1.241889161666e+00
0.2129,1.470449853577e+00,-1.187377234557e+00,-1.159135373253e-01,1.200306407024e+00,3.362987385794e-01,-1.201021375933e+00,-8.810505878652e-01,9.244631174864e-01,1.418408938424e+00,-1.993809865161e-01
0.3407,6.605835845892e-01,5.229563020380e-02,1.356234850449e+00,-1.203909417872e+00,7.335923289396e-01,1.640238833151e+00,-1.356110609576e+00,8.858829294086e-01,1.321691755666e+00,-1.408959039349e+00
0.0277,1.470449853577e+00,1.011156275381e+00,5.929335037499e-01,2.122240678321e-01,-1.647097186158e-01,-4.692185395389e-01,-7.805181425865e-01,-1.019935458020e+00,-1.216353647908e+00,-1.304981493177e+00
0.0643,1.470449853577e+00,3.739579785607e-01,-4.264410502928e-01,-9.778084013147e-01,-1.278080891503e+00,-1.342664470209e+00,-1.223301473597e+00,-9.551659920278e-01,-6.370086139363e-01,-3.201346753016e-01
0.5815,-6.872602349962e-01,1.483048666744e+00,-1.375830623311e-01,-1.824219780491e-01,1.096440650580e+00,-1.276700327154e+00,1.583705875631e+00,-1.070565187028e+00,5.701767745819e-01,2.267962480954e-01
0.5699,-6.595777400868e-01,1.515275348430e+00,-4.044312031650e-01,1.706055144633e-01,6.770658527650e-01,-9.784797936754e-01,1.517406240162e+00,-1.403666467473e+00,1.256453511201e+00,-7.295743377219e-01
0.0148,1.470449853577e+00,1.244302379958e+00,1.018435855843e+00,8.088429541807e-01,5.585355497113e-01,3.741381713126e-01,1.154700384672e-01,-1.097247765847e-01,-3.178022659327e-01,-4.919795434574e-01
