x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.054,1.295341487958e-04,5.215914447281e-04,8.843965443226e-04,8.771639488667e-04,5.310100781327e-04,1.101800838232e-04,5.351186527001e-05,8.688584276306e-04,3.011396655822e-03,6.762595148876e-03
0.056,1.287649965658e-04,5.082703417627e-04,8.375253851667e-04,7.885431427020e-04,4.238752401534e-04,4.912548995320e-05,1.404864746171e-04,1.222476082887e-03,3.730778492945e-03,7.881735063747e-03
0.058,1.279981557110e-04,4.951253520587e-04,7.919893915125e-04,7.049196588013e-04,3.294197359650e-04,1.270416191611e-05,2.656663905704e-04,1.622649085526e-03,4.488715071294e-03,9.001450084939e-03
0.060,1.272336275449e-04,4.821565837817e-04,7.477873357534e-04,6.262617642685e-04,2.474249946531e-04,2.723588665575e-08,4.264366748613e-04,2.063285044621e-03,5.273441406705e-03,1.010253868289e-02
0.062,1.264714134134e-04,4.693641388219e-04,7.049176460833e-04,5.525341661609e-04,1.776550407280e-04,1.015340407975e-05,6.200786888338e-04,2.538182064176e-03,6.073297419737e-03,1.116666884975e-02
0.064,1.257115146940e-04,4.567481122013e-04,6.633783919875e-04,4.836979398696e-04,1.198565616895e-04,4.209101517985e-05,8.437816082434e-04,3.041068417040e-03,6.876829637261e-03,1.217658241952e-02
0.066,1.249539327945e-04,4.443085914892e-04,6.231672703643e-04,4.197104674171e-04,7.375904750250e-05,9.480048249124e-05,1.094654775038e-03,3.565643465115e-03,7.672892088746e-03,1.311628752582e-02
0.068,1.241986691523e-04,4.320456562289e-04,5.842815922809e-04,3.605253856897e-04,3.907500098488e-05,1.671969863440e-04,1.369740798144e-03,4.105619447543e-03,8.450745206180e-03,1.397123634755e-02
0.070,1.234457252336e-04,4.199593773718e-04,5.467182703709e-04,3.060925446124e-04,1.550021792521e-05,2.581534560555e-04,1.666029310695e-03,4.654763751523e-03,9.200151559762e-03,1.472848550186e-02
0.072,1.226951025325e-04,4.080498167226e-04,5.104738068760e-04,2.563579752564e-04,2.714135565649e-06,3.665038155631e-04,1.980471287158e-03,5.206941276650e-03,9.911467297822e-03,1.537683668971e-02
0.074,1.219468025697e-04,3.963170263930e-04,4.755442823379e-04,2.112638678588e-04,3.802479023091e-07,4.910464757155e-04,2.309993820313e-03,5.756156503182e-03,1.057572820838e-02,1.590695547950e-02
0.076,1.212008268922e-04,3.847610482659e-04,4.419253449431e-04,1.707485597200e-04,8.146586075391e-06,6.305480551496e-04,2.651515255272e-03,6.296594877530e-03,1.118472938085e-02,1.631146642472e-02
0.078,1.204571770721e-04,3.733819134683e-04,4.096122005261e-04,1.347465329267e-04,2.564626194353e-05,7.837473106893e-04,3.001960575509e-03,6.822663134472e-03,1.173109751927e-02,1.658502304740e-02
0.080,1.197158547057e-04,3.621796418550e-04,3.785996032328e-04,1.031884218393e-04,5.249807276217e-05,9.493592572877e-04,3.358276934336e-03,7.329028185107e-03,1.220835504156e-02,1.672435157654e-02
0.082,1.189768614128e-04,3.511542415013e-04,3.488818468474e-04,7.600103026222e-05,8.830716471553e-05,1.126079456708e-03,3.717449224440e-03,7.810654212317e-03,1.261097519309e-02,1.672826770406e-02
0.084,1.182401988356e-04,3.403057082058e-04,3.204527567872e-04,5.310735820615e-05,1.326657528860e-04,1.312588453393e-03,4.076515577895e-03,8.262837631369e-03,1.293442750445e-02,1.659766600461e-02
0.086,1.175058686378e-04,3.296340250035e-04,2.933056827647e-04,3.442663813212e-05,1.851538950849e-04,1.507556335336e-03,4.432582689621e-03,8.681239592220e-03,1.317521303362e-02,1.633548205538e-02
0.088,1.167738725043e-04,3.191391616882e-04,2.674334921216e-04,1.987438055505e-05,2.453403168146e-04,1.709647397190e-03,4.782840858457e-03,9.061915721778e-03,1.333088894848e-02,1.594662768109e-02
0.090,1.160442121394e-04,3.088210743458e-04,2.428285638344e-04,9.362428868727e-06,3.127832844855e-04,1.917524882448e-03,5.124578641949e-03,9.401342828830e-03,1.340008212745e-02,1.543790013296e-02
0.092,1.153168892668e-04,2.986797048970e-04,2.194827831929e-04,2.799023239315e-06,3.870315238707e-04,2.129855781123e-03,5.455197023510e-03,9.696442321183e-03,1.338249158080e-02,1.481786638277e-02
0.094,1.145919056281e-04,2.887149806501e-04,1.973875371532e-04,8.887339991962e-08,4.676251806521e-04,2.345315659176e-03,5.772222993899e-03,9.944600113688e-03,1.327887962284e-02,1.409672406917e-02
0.096,1.138692629824e-04,2.789268138653e-04,1.765337103636e-04,1.133240164152e-06,5.540968197854e-04,2.562593495765e-03,6.073322452827e-03,1.014368283685e-02,1.309105185363e-02,1.328614096751e-02
0.098,1.131489631053e-04,2.693151013274e-04,1.569116818651e-04,5.830025462176e-06,6.459724603015e-04,2.780396504386e-03,6.356312341043e-03,1.029205018854e-02,1.282182613638e-02,1.239907516248e-02
0.100,1.124310077877e-04,2.598797239304e-04,1.385113224630e-04,1.407387068853e-05,7.427726420556e-04,2.997454914076e-03,6.619171918357e-03,1.038856330550e-02,1.247499088278e-02,1.144957838008e-02
0.102,1.117153988356e-04,2.506205462715e-04,1.213219927717e-04,2.575626313704e-05,8.440135208411e-04,3.212526687017e-03,6.860053108723e-03,1.043258906657e-02,1.205525308071e-02,1.045258517792e-02
