x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.348,-1.527135078152e-01,-2.877270220898e-01,-4.897618575703e-03,-6.985793723359e-01,-5.747145521885e-02,-6.205390513460e-03,-7.280338379227e-01,4.016283454864e-02,-1.388069401896e-01,-7.037035730680e-01,3.622794000000e-03
0.942,-5.475103019168e-01,-6.551591494835e-01,-6.679968649162e-01,-6.368671923671e-01,-5.510990578521e-01,-4.124869551054e-01,-2.316818864703e-01,1.467492157728e-03,2.426760574986e-01,4.761040630267e-01,5.293878000000e-03
0.354,-4.858041868716e-01,-5.940459957054e-01,-5.819969837111e-01,-7.051791669505e-01,-5.958464414736e-01,-6.216269129537e-01,-7.255215740483e-01,-5.916541364710e-01,-6.611752334932e-01,-7.142443736199e-01,5.838736000000e-04
0.192,7.246981699475e-02,-6.428762618666e-01,-5.075331254452e-01,-1.298177493006e-01,-1.235560151460e-01,-4.954306426874e-01,-7.292709281059e-01,-4.836800772526e-01,-6.637115100031e-02,-8.121785931137e-03,2.922637000000e-03
0.088,5.473208676029e-01,-8.042314884831e-02,-5.098633928884e-01,-6.982722922135e-01,-6.597558186319e-01,-4.717107403232e-01,-2.325945246498e-01,-1.544038788165e-02,8.671674224239e-02,5.348373474135e-02,3.622794000000e-03
0.954,-5.475772219578e-01,-6.579208023920e-01,-6.874787897160e-01,-7.033585941389e-01,-7.077872856266e-01,-7.134943584280e-01,-7.136159617114e-01,-7.057584182591e-01,-6.980413216866e-01,-6.862461463240e-01,3.308325000000e-04
0.650,-4.013035285591e-01,1.405405036811e+00,1.950919807519e+00,-6.803909970104e-01,1.377080014086e+00,1.430425843206e+00,-7.109800419807e-01,1.805361750262e+00,9.863239645161e-01,-5.703855626026e-01,1.142776000000e-02
0.438,-3.049124161687e-01,7.794738911558e-02,-5.196086432379e-01,-1.496069436754e-01,-1.653897385460e-01,-5.068179665565e-01,1.176793847230e-01,-7.188627620064e-01,2.028261143928e-01,-6.607337944762e-01,3.622794000000e-03
0.360,6.256552727775e-01,6.774812825107e-01,1.298518830774e+00,-6.996006107457e-01,1.761339813254e+00,9.564600998104e-01,-5.014805628548e-01,2.165679209794e+00,2.062125417980e-01,3.898664857790e-02,1.142776000000e-02
0.074,2.163838673071e+00,1.042852559467e+00,6.318321724170e-02,-5.295498358383e-01,-7.122185164508e-01,-5.517822094819e-01,-1.604170788738e-01,3.464397687499e-01,8.089339394598e-01,1.126886004225e+00,8.590945000000e-03
0.818,-5.461299896154e-01,-6.165391885512e-01,-4.998445669767e-01,-3.560814704920e-01,-3.609501579386e-01,-5.398848049623e-01,-7.122314390707e-01,-6.902800181618e-01,-5.174695664703e-01,-3.974323429430e-01,1.300109000000e-03
0.060,-5.352675375852e-01,-6.489887462185e-01,-6.828702190928e-01,-7.029756107601e-01,-7.118640188544e-01,-7.228001968151e-01,-7.288588395034e-01,-7.285231519453e-01,-7.294670033120e-01,-7.274874311083e-01,3.738699000000e-05
0.968,-5.475667047750e-01,-6.574547504342e-01,-6.839497406026e-01,-6.903098644421e-01,-6.741992431274e-01,-6.423505908766e-01,-5.867058003710e-01,-4.958124453615e-01,-3.790320807967e-01,-2.292412811294e-01,9.938079000000e-03
0.590,-4.816097546620e-01,6.135312580024e-03,-3.542026452884e-01,-4.889731164051e-01,-3.610545533407e-02,-7.225988429323e-01,-3.031124401364e-02,-5.228418091816e-01,-3.884684896275e-01,-1.185010260588e-01,2.922637000000e-03
